h_ff_val	real_val	problemName	count
38	32	pfile18	379
35	29	pfile18	278
39	32	pfile18	165
34	28	pfile18	191
36	29	pfile18	78
33	27	pfile18	188
35	28	pfile18	19
32	26	pfile18	228
34	27	pfile18	7
31	25	pfile18	152
33	26	pfile18	4
30	24	pfile18	48
32	25	pfile18	4
40	32	pfile18	12
43	34	pfile18	28
38	31	pfile18	139
42	33	pfile18	49
39	31	pfile18	15
37	29	pfile18	23
27	23	pfile18	842
26	22	pfile18	819
37	30	pfile18	155
29	24	pfile18	307
27	32	pfile18	55
26	33	pfile18	2
23	26	pfile18	339
30	36	pfile18	10
29	35	pfile18	11
29	37	pfile18	1
28	34	pfile18	26
41	32	pfile18	1
38	30	pfile18	24
22	27	pfile18	21
21	26	pfile18	20
21	27	pfile18	1
24	31	pfile18	1
20	25	pfile18	13
22	28	pfile18	7
29	23	pfile18	44
25	21	pfile18	437
22	18	pfile18	11
21	17	pfile18	3
36	28	pfile18	1
28	22	pfile18	4
27	21	pfile18	1
28	35	pfile18	4
29	36	pfile18	4
28	38	pfile18	1
25	32	pfile18	2
25	31	pfile18	9
23	30	pfile18	1
25	20	pfile18	1
48	69	pfile18	1
48	66	pfile18	1
44	59	pfile18	1
44	62	pfile18	1
43	60	pfile18	1
43	59	pfile18	1
42	57	pfile18	1
31	41	pfile18	2
27	34	pfile18	2
20	28	pfile18	1
19	24	pfile18	3
71	83	pfile19	5843
73	84	pfile19	3125
73	83	pfile19	2700
71	75	pfile19	522
71	80	pfile19	3559
71	88	pfile19	4353
72	84	pfile19	4807
72	86	pfile19	4960
71	84	pfile19	5875
69	84	pfile19	3868
71	82	pfile19	5056
72	88	pfile19	3973
70	86	pfile19	4939
71	90	pfile19	2877
70	83	pfile19	5355
70	88	pfile19	3751
71	85	pfile19	5885
71	86	pfile19	5588
71	87	pfile19	5164
72	82	pfile19	3984
72	78	pfile19	1227
72	90	pfile19	2731
72	81	pfile19	3216
72	85	pfile19	5062
73	81	pfile19	1745
72	94	pfile19	594
74	78	pfile19	136
74	84	pfile19	1121
73	86	pfile19	3303
74	82	pfile19	815
74	94	pfile19	288
73	80	pfile19	1307
72	92	pfile19	1423
73	82	pfile19	2261
74	86	pfile19	1445
74	88	pfile19	1347
74	83	pfile19	1019
73	85	pfile19	3314
74	91	pfile19	797
74	93	pfile19	422
74	89	pfile19	1171
73	87	pfile19	3274
74	87	pfile19	1415
72	83	pfile19	4545
74	95	pfile19	176
73	91	pfile19	1619
69	83	pfile19	3927
71	79	pfile19	2883
72	89	pfile19	3545
71	89	pfile19	3730
70	84	pfile19	5293
69	89	pfile19	1969
69	82	pfile19	3757
69	85	pfile19	3709
70	91	pfile19	1708
70	89	pfile19	3035
69	87	pfile19	2910
70	81	pfile19	4452
69	79	pfile19	2605
69	88	pfile19	2411
72	91	pfile19	2009
71	81	pfile19	4399
71	78	pfile19	1917
72	87	pfile19	4709
71	91	pfile19	2211
72	75	pfile19	244
72	79	pfile19	1856
71	77	pfile19	1374
72	76	pfile19	484
74	77	pfile19	110
74	80	pfile19	436
73	79	pfile19	905
72	77	pfile19	796
70	85	pfile19	5336
70	75	pfile19	705
72	80	pfile19	2442
69	86	pfile19	3328
69	80	pfile19	3155
70	82	pfile19	4779
70	80	pfile19	3755
69	91	pfile19	1059
69	78	pfile19	2143
69	81	pfile19	3434
71	74	pfile19	261
73	88	pfile19	2973
71	76	pfile19	799
74	85	pfile19	1338
73	93	pfile19	811
74	96	pfile19	87
74	90	pfile19	982
73	92	pfile19	1188
73	90	pfile19	2112
71	92	pfile19	1548
71	94	pfile19	633
72	73	pfile19	41
74	81	pfile19	580
73	78	pfile19	569
74	79	pfile19	287
73	89	pfile19	2605
67	84	pfile19	1273
69	90	pfile19	1497
68	83	pfile19	2565
68	81	pfile19	2401
70	90	pfile19	2301
69	94	pfile19	341
70	79	pfile19	2997
72	93	pfile19	977
71	95	pfile19	371
68	87	pfile19	1608
68	85	pfile19	2184
68	89	pfile19	1036
68	75	pfile19	996
75	90	pfile19	200
74	92	pfile19	579
73	95	pfile19	328
72	96	pfile19	177
75	89	pfile19	260
75	83	pfile19	192
71	93	pfile19	1024
70	87	pfile19	4325
75	86	pfile19	267
73	94	pfile19	537
72	95	pfile19	386
73	77	pfile19	367
70	92	pfile19	1216
68	80	pfile19	2218
68	91	pfile19	540
68	82	pfile19	2497
70	78	pfile19	2330
73	75	pfile19	78
69	77	pfile19	1631
70	77	pfile19	1672
69	92	pfile19	734
73	76	pfile19	198
70	93	pfile19	846
74	98	pfile19	17
70	74	pfile19	434
70	95	pfile19	308
68	88	pfile19	1425
68	84	pfile19	2363
67	90	pfile19	380
73	97	pfile19	60
68	73	pfile19	564
68	77	pfile19	1456
68	86	pfile19	2009
69	93	pfile19	482
68	79	pfile19	2091
71	96	pfile19	232
68	78	pfile19	1687
69	76	pfile19	1127
68	90	pfile19	809
68	92	pfile19	407
71	97	pfile19	103
75	80	pfile19	74
67	87	pfile19	775
67	88	pfile19	704
67	94	pfile19	71
67	86	pfile19	978
75	85	pfile19	268
75	91	pfile19	164
75	84	pfile19	229
73	96	pfile19	160
72	74	pfile19	141
67	78	pfile19	1250
70	96	pfile19	154
67	82	pfile19	1359
75	93	pfile19	112
75	87	pfile19	303
75	88	pfile19	288
70	94	pfile19	478
69	75	pfile19	794
67	91	pfile19	272
67	81	pfile19	1465
67	83	pfile19	1412
68	93	pfile19	235
66	79	pfile19	789
67	85	pfile19	1190
67	89	pfile19	514
67	93	pfile19	104
67	79	pfile19	1342
66	78	pfile19	836
66	81	pfile19	776
70	98	pfile19	33
73	74	pfile19	41
75	79	pfile19	38
72	97	pfile19	81
74	97	pfile19	41
73	98	pfile19	40
69	73	pfile19	362
70	76	pfile19	1055
68	76	pfile19	1175
66	90	pfile19	211
66	88	pfile19	376
66	92	pfile19	118
66	84	pfile19	714
66	80	pfile19	754
67	77	pfile19	1192
70	97	pfile19	77
71	99	pfile19	16
71	73	pfile19	142
69	74	pfile19	548
73	99	pfile19	11
66	93	pfile19	55
66	86	pfile19	525
68	94	pfile19	148
75	97	pfile19	8
71	98	pfile19	29
66	85	pfile19	550
68	96	pfile19	35
75	92	pfile19	152
75	81	pfile19	104
75	94	pfile19	73
72	99	pfile19	12
67	92	pfile19	181
75	96	pfile19	31
75	82	pfile19	131
75	95	pfile19	38
72	98	pfile19	38
75	98	pfile19	3
67	95	pfile19	43
69	95	pfile19	172
65	84	pfile19	298
65	90	pfile19	90
65	78	pfile19	463
65	87	pfile19	268
65	80	pfile19	388
65	89	pfile19	162
65	88	pfile19	136
67	80	pfile19	1446
76	93	pfile19	9
69	96	pfile19	82
71	100	pfile19	3
66	82	pfile19	777
66	96	pfile19	8
67	96	pfile19	17
66	74	pfile19	861
66	94	pfile19	53
66	83	pfile19	705
64	88	pfile19	76
65	82	pfile19	358
75	77	pfile19	8
66	87	pfile19	432
68	95	pfile19	88
70	73	pfile19	213
67	76	pfile19	1045
75	78	pfile19	18
74	76	pfile19	27
66	89	pfile19	242
66	77	pfile19	850
66	91	pfile19	106
64	81	pfile19	201
65	85	pfile19	348
63	89	pfile19	21
65	83	pfile19	385
64	85	pfile19	134
65	93	pfile19	45
65	91	pfile19	80
63	85	pfile19	65
65	81	pfile19	371
65	97	pfile19	5
64	79	pfile19	197
76	88	pfile19	24
76	86	pfile19	20
76	90	pfile19	19
76	81	pfile19	5
77	86	pfile19	2
76	92	pfile19	14
74	75	pfile19	10
69	97	pfile19	59
76	91	pfile19	17
76	101	pfile19	1
75	99	pfile19	3
74	99	pfile19	10
77	93	pfile19	1
76	87	pfile19	30
72	100	pfile19	4
76	85	pfile19	21
66	76	pfile19	835
65	86	pfile19	227
67	97	pfile19	6
68	97	pfile19	19
63	90	pfile19	7
63	84	pfile19	58
63	86	pfile19	38
64	92	pfile19	17
63	82	pfile19	69
64	76	pfile19	369
64	90	pfile19	25
63	80	pfile19	89
64	84	pfile19	159
63	87	pfile19	33
64	87	pfile19	92
67	74	pfile19	839
65	96	pfile19	7
64	78	pfile19	261
65	92	pfile19	38
67	98	pfile19	7
65	94	pfile19	14
69	99	pfile19	3
64	86	pfile19	86
64	80	pfile19	174
64	91	pfile19	36
64	89	pfile19	57
63	91	pfile19	20
63	83	pfile19	76
63	93	pfile19	7
62	87	pfile19	25
63	95	pfile19	3
63	88	pfile19	36
63	81	pfile19	85
64	82	pfile19	163
63	94	pfile19	2
70	99	pfile19	12
72	72	pfile19	18
69	98	pfile19	16
76	84	pfile19	23
69	100	pfile19	3
65	79	pfile19	395
66	73	pfile19	822
65	77	pfile19	515
63	92	pfile19	7
64	83	pfile19	154
73	71	pfile19	1
73	73	pfile19	15
76	89	pfile19	22
66	95	pfile19	10
67	99	pfile19	1
68	99	pfile19	2
76	95	pfile19	6
77	87	pfile19	1
77	85	pfile19	2
76	83	pfile19	15
76	79	pfile19	3
76	80	pfile19	3
76	96	pfile19	3
76	94	pfile19	3
77	82	pfile19	1
75	76	pfile19	3
68	74	pfile19	674
64	94	pfile19	5
65	76	pfile19	564
61	91	pfile19	3
64	97	pfile19	3
62	93	pfile19	3
68	98	pfile19	6
70	100	pfile19	3
76	76	pfile19	2
71	71	pfile19	22
73	100	pfile19	2
67	75	pfile19	961
75	75	pfile19	2
76	97	pfile19	2
64	93	pfile19	18
70	72	pfile19	106
65	95	pfile19	9
71	72	pfile19	63
66	75	pfile19	891
69	72	pfile19	220
71	101	pfile19	1
61	93	pfile19	2
62	80	pfile19	70
77	91	pfile19	1
67	72	pfile19	653
74	100	pfile19	2
62	89	pfile19	10
64	95	pfile19	3
66	97	pfile19	4
69	101	pfile19	2
77	83	pfile19	1
68	100	pfile19	1
66	98	pfile19	1
63	77	pfile19	176
63	79	pfile19	106
63	97	pfile19	2
62	77	pfile19	135
62	81	pfile19	54
62	91	pfile19	6
62	95	pfile19	1
76	82	pfile19	1
73	72	pfile19	3
70	70	pfile19	20
69	71	pfile19	131
67	70	pfile19	403
67	71	pfile19	503
67	73	pfile19	775
65	73	pfile19	679
64	77	pfile19	270
64	73	pfile19	536
65	75	pfile19	535
65	74	pfile19	630
66	70	pfile19	693
70	71	pfile19	51
68	71	pfile19	300
65	71	pfile19	748
61	75	pfile19	132
63	71	pfile19	627
62	83	pfile19	50
63	75	pfile19	275
63	73	pfile19	434
63	74	pfile19	347
74	74	pfile19	4
69	70	pfile19	71
68	72	pfile19	407
71	70	pfile19	5
68	70	pfile19	173
63	78	pfile19	148
63	76	pfile19	203
62	88	pfile19	12
68	68	pfile19	64
67	69	pfile19	319
64	74	pfile19	517
64	75	pfile19	396
66	72	pfile19	766
66	71	pfile19	716
64	71	pfile19	650
68	69	pfile19	140
62	82	pfile19	50
62	84	pfile19	27
62	94	pfile19	1
62	86	pfile19	13
65	72	pfile19	723
67	67	pfile19	129
64	72	pfile19	624
62	76	pfile19	169
62	85	pfile19	21
62	79	pfile19	58
62	75	pfile19	174
63	72	pfile19	529
61	81	pfile19	47
65	69	pfile19	630
72	70	pfile19	2
72	71	pfile19	3
75	72	pfile19	1
71	69	pfile19	2
61	89	pfile19	7
62	90	pfile19	4
62	74	pfile19	273
62	78	pfile19	111
61	83	pfile19	19
61	80	pfile19	37
61	85	pfile19	12
60	83	pfile19	12
60	87	pfile19	7
60	81	pfile19	27
60	89	pfile19	4
60	85	pfile19	21
60	77	pfile19	33
59	85	pfile19	7
61	87	pfile19	8
61	79	pfile19	69
60	86	pfile19	6
70	69	pfile19	7
69	69	pfile19	39
72	69	pfile19	1
64	70	pfile19	716
61	84	pfile19	23
61	76	pfile19	93
61	86	pfile19	7
61	94	pfile19	1
61	82	pfile19	22
69	68	pfile19	12
65	70	pfile19	687
59	83	pfile19	12
59	75	pfile19	33
59	89	pfile19	3
61	95	pfile19	1
59	81	pfile19	10
59	91	pfile19	1
63	96	pfile19	1
68	67	pfile19	38
67	68	pfile19	196
66	68	pfile19	424
66	69	pfile19	529
62	73	pfile19	331
60	79	pfile19	28
60	82	pfile19	12
60	80	pfile19	25
60	78	pfile19	37
61	78	pfile19	47
61	74	pfile19	176
67	66	pfile19	58
66	66	pfile19	191
65	68	pfile19	515
66	67	pfile19	299
66	65	pfile19	104
65	66	pfile19	298
64	67	pfile19	596
66	64	pfile19	47
64	68	pfile19	694
65	65	pfile19	193
64	69	pfile19	690
65	67	pfile19	464
65	64	pfile19	120
64	66	pfile19	529
67	64	pfile19	8
64	64	pfile19	210
63	66	pfile19	685
64	65	pfile19	371
67	65	pfile19	31
69	66	pfile19	2
68	66	pfile19	12
67	63	pfile19	3
66	63	pfile19	21
68	64	pfile19	3
68	65	pfile19	7
69	67	pfile19	6
63	62	pfile19	239
67	62	pfile19	1
63	70	pfile19	649
63	69	pfile19	706
62	65	pfile19	884
63	65	pfile19	607
63	68	pfile19	701
61	71	pfile19	368
62	72	pfile19	400
61	70	pfile19	420
62	69	pfile19	727
63	67	pfile19	803
64	63	pfile19	180
63	64	pfile19	514
62	66	pfile19	875
62	70	pfile19	591
62	68	pfile19	784
62	71	pfile19	475
62	63	pfile19	659
61	63	pfile19	936
62	67	pfile19	847
60	68	pfile19	423
60	72	pfile19	153
60	64	pfile19	803
61	68	pfile19	714
61	66	pfile19	841
61	77	pfile19	70
60	71	pfile19	184
61	73	pfile19	193
59	69	pfile19	214
61	72	pfile19	295
60	76	pfile19	56
60	74	pfile19	96
60	75	pfile19	49
61	64	pfile19	884
61	65	pfile19	942
61	67	pfile19	719
61	69	pfile19	597
62	64	pfile19	735
63	63	pfile19	357
62	61	pfile19	427
60	69	pfile19	347
60	66	pfile19	653
60	65	pfile19	747
60	61	pfile19	976
59	68	pfile19	271
59	65	pfile19	605
60	67	pfile19	540
60	63	pfile19	957
60	70	pfile19	301
59	64	pfile19	707
59	63	pfile19	815
59	62	pfile19	910
61	62	pfile19	806
59	66	pfile19	475
59	60	pfile19	992
58	66	pfile19	300
60	62	pfile19	885
59	73	pfile19	59
59	70	pfile19	149
58	62	pfile19	750
59	71	pfile19	110
59	67	pfile19	376
58	69	pfile19	88
57	67	pfile19	95
65	63	pfile19	46
65	62	pfile19	19
64	61	pfile19	35
63	60	pfile19	96
64	62	pfile19	98
62	59	pfile19	184
61	61	pfile19	821
63	61	pfile19	143
62	62	pfile19	507
61	58	pfile19	299
61	60	pfile19	614
62	60	pfile19	277
64	60	pfile19	7
63	59	pfile19	36
60	73	pfile19	85
61	59	pfile19	465
59	61	pfile19	1017
60	60	pfile19	859
60	58	pfile19	558
58	68	pfile19	159
58	67	pfile19	201
58	60	pfile19	965
60	59	pfile19	768
61	57	pfile19	198
58	61	pfile19	886
58	63	pfile19	567
59	59	pfile19	910
62	58	pfile19	97
60	57	pfile19	378
58	59	pfile19	1034
59	58	pfile19	937
58	64	pfile19	500
59	57	pfile19	651
57	60	pfile19	765
60	56	pfile19	193
58	65	pfile19	356
57	62	pfile19	510
59	56	pfile19	445
58	72	pfile19	56
58	58	pfile19	1023
57	66	pfile19	174
57	61	pfile19	649
57	64	pfile19	305
58	55	pfile19	526
58	57	pfile19	910
57	57	pfile19	980
56	61	pfile19	426
56	62	pfile19	362
59	72	pfile19	75
59	55	pfile19	207
57	58	pfile19	902
57	56	pfile19	907
58	56	pfile19	701
56	60	pfile19	574
56	58	pfile19	727
57	55	pfile19	775
57	59	pfile19	889
57	65	pfile19	235
55	66	pfile19	60
56	56	pfile19	905
58	54	pfile19	296
55	59	pfile19	377
56	59	pfile19	654
54	64	pfile19	57
56	54	pfile19	677
59	54	pfile19	100
57	63	pfile19	433
57	53	pfile19	323
55	61	pfile19	256
56	63	pfile19	270
55	58	pfile19	565
56	64	pfile19	182
55	57	pfile19	606
55	60	pfile19	351
57	68	pfile19	86
56	52	pfile19	306
57	54	pfile19	518
55	54	pfile19	649
56	53	pfile19	462
54	60	pfile19	277
55	62	pfile19	208
54	57	pfile19	501
56	57	pfile19	802
54	58	pfile19	421
54	61	pfile19	204
58	70	pfile19	97
56	67	pfile19	70
57	70	pfile19	51
58	53	pfile19	107
54	53	pfile19	433
56	55	pfile19	769
55	56	pfile19	662
55	55	pfile19	645
54	54	pfile19	517
57	52	pfile19	137
60	55	pfile19	78
59	53	pfile19	25
58	52	pfile19	37
54	52	pfile19	313
54	59	pfile19	332
60	54	pfile19	34
59	52	pfile19	4
56	69	pfile19	25
55	63	pfile19	175
55	64	pfile19	91
57	51	pfile19	55
57	69	pfile19	47
56	51	pfile19	162
55	53	pfile19	525
53	55	pfile19	356
55	51	pfile19	168
55	50	pfile19	88
55	52	pfile19	333
56	50	pfile19	50
54	56	pfile19	513
52	52	pfile19	205
54	55	pfile19	526
56	49	pfile19	10
52	55	pfile19	226
54	49	pfile19	44
54	51	pfile19	182
54	50	pfile19	83
53	52	pfile19	262
53	53	pfile19	273
53	54	pfile19	315
53	56	pfile19	349
53	57	pfile19	315
57	50	pfile19	8
55	49	pfile19	16
53	49	pfile19	66
53	51	pfile19	163
52	53	pfile19	204
53	58	pfile19	261
53	50	pfile19	101
52	51	pfile19	168
53	59	pfile19	198
51	53	pfile19	134
51	56	pfile19	108
52	56	pfile19	205
54	65	pfile19	53
54	62	pfile19	130
53	60	pfile19	161
59	76	pfile19	34
58	73	pfile19	34
57	71	pfile19	27
58	71	pfile19	57
57	72	pfile19	16
56	68	pfile19	54
56	66	pfile19	92
58	74	pfile19	23
58	75	pfile19	26
57	73	pfile19	21
52	50	pfile19	121
51	49	pfile19	79
51	51	pfile19	133
51	57	pfile19	104
52	54	pfile19	235
51	54	pfile19	141
52	58	pfile19	147
51	52	pfile19	141
51	60	pfile19	26
50	51	pfile19	115
52	57	pfile19	166
51	50	pfile19	75
51	58	pfile19	67
50	53	pfile19	138
50	55	pfile19	102
52	59	pfile19	95
51	55	pfile19	144
50	52	pfile19	117
50	54	pfile19	101
56	65	pfile19	120
55	65	pfile19	74
61	56	pfile19	67
55	67	pfile19	36
54	63	pfile19	100
59	74	pfile19	36
59	77	pfile19	31
58	76	pfile19	17
54	66	pfile19	21
56	70	pfile19	24
55	68	pfile19	15
55	69	pfile19	15
53	65	pfile19	27
53	63	pfile19	59
53	66	pfile19	12
52	61	pfile19	39
53	62	pfile19	65
52	60	pfile19	67
56	71	pfile19	7
54	69	pfile19	10
53	64	pfile19	27
53	61	pfile19	84
52	64	pfile19	17
51	59	pfile19	40
51	64	pfile19	4
50	58	pfile19	30
50	60	pfile19	11
55	70	pfile19	11
54	67	pfile19	18
56	72	pfile19	13
49	55	pfile19	73
50	59	pfile19	23
50	57	pfile19	48
49	53	pfile19	85
49	51	pfile19	133
50	56	pfile19	68
49	52	pfile19	154
48	50	pfile19	147
49	56	pfile19	40
49	54	pfile19	91
48	52	pfile19	104
52	49	pfile19	110
49	50	pfile19	153
51	62	pfile19	11
49	57	pfile19	35
49	60	pfile19	5
48	56	pfile19	25
52	62	pfile19	23
54	68	pfile19	5
52	65	pfile19	8
52	63	pfile19	19
49	58	pfile19	16
51	61	pfile19	25
50	61	pfile19	11
50	48	pfile19	78
49	47	pfile19	101
49	49	pfile19	164
51	48	pfile19	56
48	51	pfile19	124
47	49	pfile19	144
48	53	pfile19	75
48	57	pfile19	9
48	55	pfile19	37
47	51	pfile19	90
50	47	pfile19	65
50	49	pfile19	106
50	50	pfile19	143
61	55	pfile19	34
54	70	pfile19	5
50	62	pfile19	6
55	71	pfile19	9
55	73	pfile19	5
55	72	pfile19	7
57	74	pfile19	11
49	59	pfile19	9
62	57	pfile19	39
62	56	pfile19	19
60	53	pfile19	3
66	62	pfile19	3
52	48	pfile19	33
53	48	pfile19	18
54	48	pfile19	16
55	48	pfile19	8
58	51	pfile19	6
62	92	pfile19	1
58	87	pfile19	3
59	84	pfile19	5
59	80	pfile19	11
59	78	pfile19	21
60	88	pfile19	1
59	92	pfile19	1
57	82	pfile19	1
59	79	pfile19	16
59	87	pfile19	3
58	82	pfile19	15
57	86	pfile19	1
58	78	pfile19	17
56	76	pfile19	3
59	82	pfile19	7
58	77	pfile19	20
58	81	pfile19	12
58	85	pfile19	3
58	79	pfile19	16
57	77	pfile19	10
57	83	pfile19	3
58	83	pfile19	4
56	81	pfile19	1
58	80	pfile19	5
58	84	pfile19	5
57	78	pfile19	6
57	75	pfile19	14
57	81	pfile19	5
57	79	pfile19	3
56	73	pfile19	5
56	86	pfile19	1
56	77	pfile19	3
58	89	pfile19	1
58	86	pfile19	1
59	86	pfile19	3
57	84	pfile19	1
60	84	pfile19	7
56	79	pfile19	2
56	78	pfile19	2
57	80	pfile19	3
56	82	pfile19	2
56	80	pfile19	2
57	76	pfile19	7
56	74	pfile19	8
55	78	pfile19	1
55	79	pfile19	1
55	77	pfile19	3
55	76	pfile19	4
55	74	pfile19	2
54	72	pfile19	5
55	80	pfile19	1
53	70	pfile19	4
54	76	pfile19	1
53	72	pfile19	3
53	68	pfile19	3
53	69	pfile19	7
52	71	pfile19	1
53	71	pfile19	3
54	75	pfile19	2
53	67	pfile19	4
54	73	pfile19	1
54	71	pfile19	1
56	75	pfile19	1
52	68	pfile19	6
52	72	pfile19	1
53	74	pfile19	1
52	66	pfile19	8
52	70	pfile19	1
51	68	pfile19	1
55	75	pfile19	1
52	67	pfile19	2
52	69	pfile19	1
51	63	pfile19	5
50	64	pfile19	1
52	47	pfile19	25
53	47	pfile19	2
51	47	pfile19	45
49	46	pfile19	68
49	48	pfile19	134
47	52	pfile19	72
48	54	pfile19	58
50	46	pfile19	51
48	47	pfile19	154
46	46	pfile19	208
46	47	pfile19	245
48	59	pfile19	3
45	45	pfile19	290
47	55	pfile19	26
45	49	pfile19	101
47	47	pfile19	172
45	51	pfile19	46
47	50	pfile19	123
48	49	pfile19	160
45	47	pfile19	222
46	51	pfile19	66
44	45	pfile19	259
43	47	pfile19	94
46	49	pfile19	121
46	52	pfile19	44
45	55	pfile19	9
46	45	pfile19	269
45	48	pfile19	115
46	48	pfile19	151
46	58	pfile19	5
45	46	pfile19	243
44	46	pfile19	250
43	46	pfile19	111
46	54	pfile19	20
46	50	pfile19	82
45	52	pfile19	36
47	48	pfile19	177
46	53	pfile19	33
45	50	pfile19	75
48	48	pfile19	165
47	54	pfile19	36
47	57	pfile19	8
46	55	pfile19	14
45	56	pfile19	6
45	54	pfile19	12
48	46	pfile19	142
44	44	pfile19	360
47	45	pfile19	198
44	50	pfile19	36
43	44	pfile19	260
42	48	pfile19	55
44	48	pfile19	122
45	44	pfile19	436
44	49	pfile19	91
43	45	pfile19	212
42	45	pfile19	112
44	47	pfile19	141
44	51	pfile19	36
47	53	pfile19	30
42	54	pfile19	10
45	53	pfile19	22
43	48	pfile19	47
42	49	pfile19	25
44	55	pfile19	4
44	53	pfile19	23
44	43	pfile19	433
47	44	pfile19	145
43	43	pfile19	304
42	47	pfile19	52
45	43	pfile19	384
44	52	pfile19	21
44	54	pfile19	9
43	42	pfile19	421
43	53	pfile19	18
43	51	pfile19	27
43	49	pfile19	45
42	43	pfile19	253
42	51	pfile19	15
42	41	pfile19	453
43	50	pfile19	26
41	47	pfile19	47
43	52	pfile19	17
41	46	pfile19	48
46	56	pfile19	8
44	56	pfile19	2
42	50	pfile19	35
42	46	pfile19	90
42	52	pfile19	18
41	40	pfile19	480
41	42	pfile19	268
41	48	pfile19	23
41	44	pfile19	130
40	48	pfile19	16
42	44	pfile19	185
42	53	pfile19	6
41	45	pfile19	88
40	45	pfile19	50
42	40	pfile19	433
42	42	pfile19	367
40	41	pfile19	285
40	39	pfile19	528
40	43	pfile19	108
41	41	pfile19	393
39	41	pfile19	189
41	43	pfile19	200
40	42	pfile19	172
39	42	pfile19	106
39	40	pfile19	340
41	50	pfile19	11
39	38	pfile19	616
40	40	pfile19	412
38	40	pfile19	172
40	44	pfile19	77
39	45	pfile19	18
38	41	pfile19	116
40	38	pfile19	607
41	49	pfile19	23
40	47	pfile19	17
41	39	pfile19	502
39	39	pfile19	487
39	37	pfile19	664
38	39	pfile19	342
40	37	pfile19	604
38	42	pfile19	56
43	41	pfile19	406
38	36	pfile19	968
38	38	pfile19	572
37	38	pfile19	488
40	46	pfile19	33
39	43	pfile19	88
37	39	pfile19	267
39	36	pfile19	652
39	44	pfile19	26
38	35	pfile19	824
38	37	pfile19	856
37	37	pfile19	697
39	35	pfile19	615
42	39	pfile19	487
38	45	pfile19	6
38	43	pfile19	30
37	36	pfile19	1049
37	34	pfile19	811
36	37	pfile19	757
38	34	pfile19	610
36	38	pfile19	402
37	44	pfile19	6
37	42	pfile19	30
37	40	pfile19	106
37	41	pfile19	72
36	35	pfile19	1226
37	35	pfile19	1035
35	36	pfile19	893
37	33	pfile19	589
36	36	pfile19	955
35	37	pfile19	371
36	41	pfile19	37
36	39	pfile19	157
36	34	pfile19	1235
36	32	pfile19	441
35	35	pfile19	1167
36	40	pfile19	72
36	42	pfile19	19
35	33	pfile19	1319
35	31	pfile19	476
35	34	pfile19	1374
34	33	pfile19	1524
34	35	pfile19	681
36	33	pfile19	954
34	34	pfile19	1250
35	39	pfile19	76
34	30	pfile19	495
34	32	pfile19	1152
33	33	pfile19	1467
33	34	pfile19	758
34	36	pfile19	366
34	38	pfile19	75
33	31	pfile19	1089
33	29	pfile19	373
34	31	pfile19	730
33	32	pfile19	1480
32	31	pfile19	1449
32	32	pfile19	1276
33	35	pfile19	395
32	30	pfile19	1137
32	28	pfile19	263
33	30	pfile19	788
31	28	pfile19	583
32	29	pfile19	720
31	29	pfile19	1114
32	33	pfile19	805
34	37	pfile19	213
30	27	pfile19	492
30	29	pfile19	979
31	30	pfile19	1252
31	31	pfile19	1177
30	31	pfile19	736
31	33	pfile19	472
32	34	pfile19	522
31	32	pfile19	682
30	32	pfile19	525
29	26	pfile19	452
29	28	pfile19	881
31	27	pfile19	188
30	30	pfile19	1137
30	28	pfile19	909
29	30	pfile19	716
29	31	pfile19	495
28	26	pfile19	688
28	25	pfile19	298
28	27	pfile19	933
30	26	pfile19	123
29	27	pfile19	716
29	29	pfile19	1082
28	29	pfile19	533
28	30	pfile19	430
27	25	pfile19	449
27	24	pfile19	213
27	26	pfile19	698
29	25	pfile19	97
26	26	pfile19	503
28	28	pfile19	876
28	24	pfile19	69
27	27	pfile19	744
26	27	pfile19	384
26	24	pfile19	332
26	25	pfile19	574
27	23	pfile19	63
25	26	pfile19	440
27	28	pfile19	454
25	23	pfile19	275
24	24	pfile19	496
24	22	pfile19	133
26	23	pfile19	178
25	24	pfile19	484
25	22	pfile19	81
25	25	pfile19	482
23	25	pfile19	311
24	25	pfile19	445
25	27	pfile19	204
23	23	pfile19	379
24	23	pfile19	241
24	21	pfile19	76
24	28	pfile19	11
22	23	pfile19	367
23	24	pfile19	472
24	26	pfile19	248
22	24	pfile19	247
23	20	pfile19	70
25	21	pfile19	61
24	29	pfile19	6
23	29	pfile19	1
23	22	pfile19	243
22	22	pfile19	286
22	25	pfile19	135
23	21	pfile19	55
26	21	pfile19	11
22	19	pfile19	69
24	20	pfile19	38
21	22	pfile19	136
23	28	pfile19	2
22	26	pfile19	12
21	18	pfile19	42
23	19	pfile19	27
22	20	pfile19	55
21	23	pfile19	65
20	21	pfile19	127
20	23	pfile19	37
22	21	pfile19	186
20	17	pfile19	44
22	18	pfile19	11
20	19	pfile19	74
21	19	pfile19	41
19	20	pfile19	92
20	20	pfile19	160
18	20	pfile19	24
18	18	pfile19	67
21	21	pfile19	202
20	22	pfile19	79
21	20	pfile19	115
19	16	pfile19	47
21	17	pfile19	5
19	18	pfile19	32
20	18	pfile19	21
18	19	pfile19	41
19	19	pfile19	85
17	19	pfile19	37
17	17	pfile19	67
19	23	pfile19	3
19	21	pfile19	50
18	15	pfile19	34
20	16	pfile19	2
18	17	pfile19	95
19	17	pfile19	22
17	18	pfile19	39
16	18	pfile19	25
16	16	pfile19	111
